站号,站名,观测时间,气温4次平均,最高气温,最低气温,20-20降水量,本站气压4次平均,相对湿度4次平均,最小相对湿度,10分钟风速4次平均,日最大风风速,日照时数合计
53698,石家庄,2016-03-16,10.2,18.5,3.0,0.0,1003.6,55,27,1.8,5.1,8.1
53798,邢台,2016-03-16,10.6,17.5,4.1,0.0,994.0,53,29,4.7,7.4,3.8
53698,石家庄,2016-03-17,12.8,19.4,6.6,0.0,999.1,53,35,1.5,5.2,2.8
53798,邢台,2016-03-17,14.2,21.2,7.6,0.0,989.7,50,30,4.1,7.7,0.0
53698,石家庄,2016-03-18,15.4,21.9,8.5,0.0,998.6,48,30,1.6,3.7,6.5
53798,邢台,2016-03-18,15.0,20.6,9.3,0.0,989.1,49,34,2.5,8.3,5.5
53698,石家庄,2016-03-19,11.8,16.4,10.4,0.0,1008.3,51,33,1.7,4.3,0.0
53798,邢台,2016-03-19,12.2,16.8,10.3,0.0,997.5,51,43,5.8,10.0,0.0
53698,石家庄,2016-03-20,9.7,13.5,6.0,0.0,1013.7,48,33,0.8,2.1,0.0
53798,邢台,2016-03-20,9.8,14.5,6.6,0.0,1003.6,44,23,3.5,7.9,4.2
53698,石家庄,2016-03-21,11.8,16.9,6.4,0.0,1010.4,44,27,1.2,4.1,0.0
53798,邢台,2016-03-21,11.8,16.9,6.9,0.0,1000.8,38,27,3.0,4.9,0.0
53698,石家庄,2016-03-22,11.4,13.8,9.4,0.0,1008.7,51,36,2.1,5.7,0.0
53798,邢台,2016-03-22,12.3,16.0,9.4,0.0,998.3,48,37,4.0,12.5,0.0
53698,石家庄,2016-03-23,9.7,12.3,7.6,0.0,1018.1,48,37,1.8,3.9,0.0
53798,邢台,2016-03-23,9.4,12.3,7.3,0.0,1008.1,44,29,1.9,6.8,6.4
53698,石家庄,2016-03-24,8.3,12.8,3.9,0.0,1019.6,42,19,1.8,3.9,7.5
53798,邢台,2016-03-24,8.8,12.6,4.6,0.0,1009.3,44,29,2.7,5.9,4.0
53698,石家庄,2016-03-25,9.5,14.7,4.0,0.0,1016.0,37,14,1.8,4.8,11.0
53798,邢台,2016-03-25,8.9,13.9,5.1,0.3,1006.1,49,19,3.1,7.0,5.9
53698,石家庄,2016-03-26,11.6,18.2,6.3,0.0,1013.5,23,9,2.5,5.5,11.2
53798,邢台,2016-03-26,10.5,16.3,4.4,0.0,1003.9,31,11,3.9,10.1,11.4
53698,石家庄,2016-03-27,15.1,21.6,8.7,0.0,1007.6,18,10,3.8,5.9,10.6
53798,邢台,2016-03-27,14.7,21.6,7.6,0.0,998.3,17,6,6.1,10.0,10.8
53698,石家庄,2016-03-28,16.8,23.6,9.4,0.0,999.1,29,11,1.6,4.8,8.3
53798,邢台,2016-03-28,17.2,25.6,10.0,0.0,990.0,22,9,3.3,6.8,7.1
53698,石家庄,2016-03-29,16.4,21.8,9.5,0.0,1004.3,29,20,2.6,6.6,10.7
53798,邢台,2016-03-29,17.0,20.8,12.9,0.0,995.6,25,17,4.1,11.4,8.5
53698,石家庄,2016-03-30,15.9,22.6,9.2,0.0,1003.5,35,19,1.5,4.9,9.8
53798,邢台,2016-03-30,17.1,20.9,10.9,0.0,993.8,31,23,3.7,8.8,9.0
53698,石家庄,2016-03-31,18.1,24.8,11.1,0.0,994.5,45,31,3.3,8.0,7.9
53798,邢台,2016-03-31,18.4,24.2,10.2,0.0,985.8,40,27,5.7,11.5,8.3
53698,石家庄,2016-04-01,21.5,28.8,15.4,0.0,994.1,41,10,2.1,5.5,8.4
53798,邢台,2016-04-01,21.1,26.1,15.0,0.0,984.5,37,20,3.9,11.3,7.1
53698,石家庄,2016-04-02,15.9,21.7,12.4,0.0,1006.7,39,26,2.8,5.6,7.9
53798,邢台,2016-04-02,15.0,21.5,13.4,0.0,996.3,50,28,6.1,12.6,5.2
53698,石家庄,2016-04-03,12.0,16.5,8.3,6.9,1010.2,61,28,2.7,5.2,6.5
53798,邢台,2016-04-03,11.5,16.2,7.6,3.6,1000.8,65,34,4.3,11.0,8.2
53698,石家庄,2016-04-04,15.0,20.8,8.3,0.0,1000.9,56,35,1.8,5.0,6.9
53798,邢台,2016-04-04,14.1,20.2,8.9,0.0,991.8,53,34,2.9,7.0,6.8
53698,石家庄,2016-04-05,16.8,23.9,9.8,0.0,999.1,58,30,2.4,7.0,8.7
53798,邢台,2016-04-05,16.1,22.9,10.2,0.0,990.3,54,32,3.2,8.8,8.9
53698,石家庄,2016-04-06,16.0,19.8,12.2,0.0,996.3,73,56,1.5,4.4,1.3
53798,邢台,2016-04-06,15.9,20.5,11.5,0.0,986.9,74,54,4.2,9.1,0.0
53698,石家庄,2016-04-07,20.0,25.8,14.7,0.0,998.5,40,13,2.5,6.8,9.1
53798,邢台,2016-04-07,19.5,25.1,12.5,0.0,989.5,42,14,3.3,8.5,9.6
53698,石家庄,2016-04-08,18.8,23.0,11.8,0.0,1003.3,24,12,2.8,6.1,9.9
53798,邢台,2016-04-08,18.3,22.1,14.9,0.0,993.9,26,9,5.2,14.7,6.5
53698,石家庄,2016-04-09,21.2,28.9,12.7,0.0,997.1,22,6,2.3,6.1,11.4
53798,邢台,2016-04-09,21.5,27.5,14.9,0.0,988.4,18,5,4.8,7.7,11.0
53698,石家庄,2016-04-10,13.4,22.1,8.5,0.0,1004.6,39,22,2.1,4.8,10.1
53798,邢台,2016-04-10,13.1,22.4,7.5,0.0,993.8,43,26,6.8,11.4,10.4
53698,石家庄,2016-04-11,11.3,16.2,6.5,0.0,1005.2,40,26,1.5,4.3,9.9
53798,邢台,2016-04-11,11.4,16.1,5.8,0.0,994.9,41,30,4.5,6.9,9.3
53698,石家庄,2016-04-12,13.1,17.3,8.2,1.0,995.4,69,45,1.6,3.7,1.8
53798,邢台,2016-04-12,12.5,16.6,7.9,0.6,986.1,76,46,3.1,11.8,0.0
53698,石家庄,2016-04-13,20.4,30.4,8.7,0.0,992.1,47,7,2.2,6.0,10.5
53798,邢台,2016-04-13,20.8,28.7,10.3,0.0,983.1,39,12,3.2,8.0,10.0
53698,石家庄,2016-04-14,19.9,24.2,12.2,0.0,1001.5,30,17,2.5,4.0,10.5
53798,邢台,2016-04-14,20.5,23.2,15.9,0.0,991.3,26,11,5.0,8.6,9.9
53698,石家庄,2016-04-15,17.0,22.1,11.3,0.0,999.2,57,41,2.3,5.2,7.3
53798,邢台,2016-04-15,18.3,24.6,11.0,0.0,989.2,50,29,2.7,6.9,6.5
53698,石家庄,2016-04-16,16.3,21.5,11.5,3.9,997.7,52,17,2.5,6.0,6.6
53798,邢台,2016-04-16,15.2,22.5,11.6,8.7,987.7,65,26,4.6,10.6,4.9
53698,石家庄,2016-04-17,16.0,21.9,9.7,0.0,1000.5,33,12,1.6,5.8,9.7
53798,邢台,2016-04-17,15.1,20.4,9.9,0.0,991.4,43,17,2.7,6.3,5.9
53698,石家庄,2016-04-18,15.8,20.4,8.9,0.0,1001.5,30,12,2.5,6.1,11.7
53798,邢台,2016-04-18,15.4,19.4,8.3,0.0,992.0,36,24,5.4,11.1,10.4
53698,石家庄,2016-04-19,14.1,16.8,11.1,0.0,1002.7,44,28,1.3,3.1,0.0
53798,邢台,2016-04-19,14.5,18.1,11.6,0.0,993.0,47,38,1.9,4.6,0.0
53698,石家庄,2016-04-20,17.5,25.0,11.4,0.0,1001.0,46,17,1.4,3.6,6.6
53798,邢台,2016-04-20,17.0,23.5,12.1,0.0,991.3,46,19,4.5,8.3,8.3
53698,石家庄,2016-04-21,23.6,32.6,14.2,0.0,992.2,24,8,3.6,7.0,11.8
53798,邢台,2016-04-21,22.9,31.7,13.4,0.0,983.9,28,5,5.2,7.4,11.3
53698,石家庄,2016-04-22,21.6,25.3,14.1,0.0,996.5,24,14,2.7,5.4,11.3
53798,邢台,2016-04-22,22.3,24.9,16.1,0.0,987.2,18,9,3.8,11.0,10.2
53698,石家庄,2016-04-23,16.7,21.3,14.8,0.0,1001.2,32,20,1.7,4.5,4.3
53798,邢台,2016-04-23,17.1,21.8,14.8,0.0,991.0,37,23,4.3,13.7,0.0
53698,石家庄,2016-04-24,18.9,26.3,11.8,0.0,998.5,46,30,2.8,7.5,9.5
53798,邢台,2016-04-24,17.8,26.0,10.3,0.0,989.9,52,37,5.3,12.2,8.9
53698,石家庄,2016-04-25,20.7,26.0,14.8,0.0,999.0,55,37,3.1,6.9,9.7
53798,邢台,2016-04-25,20.2,24.8,15.3,0.0,990.0,52,36,6.9,10.1,10.4
53698,石家庄,2016-04-26,19.7,24.0,16.6,0.0,1001.9,55,38,2.0,4.5,7.5
53798,邢台,2016-04-26,18.7,23.4,15.7,0.0,992.4,50,26,2.5,5.1,5.2
53698,石家庄,2016-04-27,15.1,20.6,13.2,1.1,1002.2,72,49,2.2,3.6,0.0
53798,邢台,2016-04-27,15.2,18.7,13.0,1.6,992.1,63,37,5.6,8.8,0.0
53698,石家庄,2016-04-28,18.4,24.7,13.2,0.4,1002.8,63,33,3.4,4.9,8.2
53798,邢台,2016-04-28,17.1,22.5,12.6,1.3,994.0,68,45,3.6,6.4,0.0
53698,石家庄,2016-04-29,22.8,30.2,13.1,0.0,995.1,50,17,3.2,7.3,9.4
53798,邢台,2016-04-29,21.2,29.2,12.5,0.0,987.0,56,30,5.7,11.3,10.2
53698,石家庄,2016-04-30,24.4,30.1,16.0,0.0,989.9,57,29,2.9,6.0,9.2
53798,邢台,2016-04-30,24.0,30.3,16.7,0.0,981.4,48,21,2.0,10.8,6.8
53698,石家庄,2016-05-01,27.2,31.6,22.3,0.0,986.7,45,26,3.4,7.7,9.0
53798,邢台,2016-05-01,26.4,30.7,21.4,0.0,978.5,42,26,6.3,11.8,9.7
53698,石家庄,2016-05-02,18.3,26.4,13.8,2.9,994.5,65,37,2.9,7.7,3.3
53798,邢台,2016-05-02,19.2,25.4,14.2,0.2,984.3,59,34,4.7,10.7,1.7
53698,石家庄,2016-05-03,20.2,28.0,11.0,0.0,993.1,36,9,2.7,7.1,12.6
53798,邢台,2016-05-03,21.7,28.1,12.2,0.0,984.4,16,7,5.9,12.5,12.5
53698,石家庄,2016-05-04,23.2,28.9,12.4,0.0,992.1,30,13,2.8,4.7,11.4
53798,邢台,2016-05-04,22.9,29.9,15.7,0.0,982.6,31,14,5.4,9.5,10.4
53698,石家庄,2016-05-05,21.8,25.6,19.0,0.0,992.0,48,30,1.9,3.4,1.9
53798,邢台,2016-05-05,22.9,26.7,18.7,0.0,982.1,61,35,2.5,5.7,7.7
53698,石家庄,2016-05-06,20.2,23.2,15.5,0.0,1000.7,23,12,3.4,6.0,8.6
53798,邢台,2016-05-06,19.6,24.2,15.6,0.0,991.1,29,16,3.7,9.7,11.7
53698,石家庄,2016-05-07,20.1,24.0,13.8,0.0,1005.4,24,13,1.7,5.3,10.4
53798,邢台,2016-05-07,19.5,22.8,16.0,0.0,996.1,28,14,4.9,11.4,3.9
53698,石家庄,2016-05-08,19.2,24.4,13.5,0.0,1000.8,49,26,2.8,6.7,7.5
53798,邢台,2016-05-08,17.4,20.2,15.9,0.0,991.9,55,34,4.2,10.6,2.6
53698,石家庄,2016-05-09,17.4,22.6,14.0,0.0,999.2,64,47,2.0,3.6,6.3
53798,邢台,2016-05-09,16.1,18.3,12.6,0.0,989.8,69,55,3.0,6.0,0.0
53698,石家庄,2016-05-10,20.3,25.5,14.7,0.0,997.7,61,42,2.3,5.8,9.0
53798,邢台,2016-05-10,19.0,25.0,12.5,0.0,988.7,63,41,4.3,8.0,10.7
53698,石家庄,2016-05-11,22.0,28.6,15.7,0.0,988.8,68,51,1.7,4.7,0.0
53798,邢台,2016-05-11,23.0,30.7,14.8,0.0,979.4,67,44,5.6,11.7,10.2
53698,石家庄,2016-05-12,20.6,25.1,18.4,0.0,997.5,42,18,3.8,8.0,4.1
53798,邢台,2016-05-12,19.9,26.4,16.1,0.0,987.4,53,20,5.9,12.7,2.6
53698,石家庄,2016-05-13,18.2,23.8,11.1,0.0,1008.0,35,21,3.1,7.4,10.1
53798,邢台,2016-05-13,17.1,22.2,10.8,0.4,999.3,39,18,5.9,8.2,10.1
53698,石家庄,2016-05-14,12.9,18.8,11.8,12.8,1005.6,92,39,0.9,4.7,0.0
53798,邢台,2016-05-14,12.7,15.8,11.0,20.5,995.9,87,49,1.6,7.0,0.0
53698,石家庄,2016-05-15,19.9,24.7,13.4,0.0,1002.9,39,13,3.0,6.5,10.2
53798,邢台,2016-05-15,18.7,24.7,11.9,0.0,993.8,41,11,5.8,10.5,12.3
53698,石家庄,2016-05-16,23.1,30.5,14.6,0.0,998.1,31,11,2.6,6.6,12.4
53798,邢台,2016-05-16,21.8,29.5,12.7,0.0,989.4,34,12,5.2,9.3,12.7
53698,石家庄,2016-05-17,24.0,30.2,18.0,0.0,997.0,44,24,3.4,6.7,10.8
53798,邢台,2016-05-17,23.5,29.4,16.6,0.0,988.0,39,21,5.2,9.8,11.1
53698,石家庄,2016-05-18,22.0,26.5,16.1,0.0,999.7,61,46,1.8,4.8,8.4
53798,邢台,2016-05-18,21.7,26.5,15.6,0.0,990.5,57,39,3.6,9.1,1.9
53698,石家庄,2016-05-19,22.0,27.1,15.5,0.0,1001.5,56,24,1.6,4.7,3.5
53798,邢台,2016-05-19,21.6,26.5,14.6,0.0,992.1,54,32,2.2,6.6,10.8
53698,石家庄,2016-05-20,22.4,27.8,17.6,0.0,1002.8,54,30,1.8,4.5,5.8
53798,邢台,2016-05-20,22.0,27.4,15.9,0.0,993.4,48,28,3.1,5.6,8.7
53698,石家庄,2016-05-21,23.3,28.2,17.4,0.0,1005.1,49,34,2.0,4.2,7.3
53798,邢台,2016-05-21,22.6,27.6,15.8,0.0,995.5,51,32,3.8,5.5,11.6
53698,石家庄,2016-05-22,23.8,27.8,18.0,0.0,1004.7,43,25,1.6,3.4,10.3
53798,邢台,2016-05-22,22.8,26.9,16.5,0.0,995.2,45,22,2.6,6.5,9.8
53698,石家庄,2016-05-23,20.8,24.7,19.0,0.4,998.2,63,35,0.9,4.5,1.2
53798,邢台,2016-05-23,21.4,23.5,19.7,0.0,988.8,52,36,1.5,4.5,0.0
53698,石家庄,2016-05-24,23.1,29.4,16.0,0.0,992.9,33,16,3.5,6.8,11.7
53798,邢台,2016-05-24,22.4,27.7,14.6,0.0,984.3,34,17,5.8,9.9,11.6
53698,石家庄,2016-05-25,22.4,25.8,17.1,0.0,995.3,37,23,1.7,4.2,2.7
53798,邢台,2016-05-25,20.9,24.4,18.8,0.0,986.4,39,25,3.7,10.3,1.8
53698,石家庄,2016-05-26,24.8,29.2,21.4,0.0,997.8,32,19,2.7,5.5,11.6
53798,邢台,2016-05-26,24.1,29.0,20.6,0.0,988.9,29,19,4.0,7.2,3.7
53698,石家庄,2016-05-27,22.0,26.4,19.6,0.0,998.4,44,28,1.1,5.3,0.5
53798,邢台,2016-05-27,20.0,24.1,18.5,0.0,989.8,46,33,2.8,9.1,0.0
53698,石家庄,2016-05-28,21.6,27.8,15.1,0.0,994.8,50,33,2.3,5.2,12.1
53798,邢台,2016-05-28,20.7,25.7,13.4,0.0,985.9,57,40,3.5,6.6,9.6
53698,石家庄,2016-05-29,24.2,30.1,16.9,0.0,994.2,56,34,1.8,4.8,11.0
53798,邢台,2016-05-29,23.0,29.2,15.6,0.0,985.2,56,33,2.7,5.7,10.0
53698,石家庄,2016-05-30,27.5,34.4,20.5,0.0,990.9,49,31,3.0,6.5,11.2
53798,邢台,2016-05-30,27.4,34.1,19.1,0.0,982.6,44,23,5.0,9.9,8.4
53698,石家庄,2016-05-31,23.5,29.7,21.4,0.0,994.3,54,36,1.8,7.4,0.0
53798,邢台,2016-05-31,24.3,29.3,17.3,4.7,984.0,66,36,4.4,15.3,0.0
53698,石家庄,2016-06-01,23.3,28.0,17.8,0.0,1000.5,46,28,1.4,3.4,8.5
53798,邢台,2016-06-01,22.5,27.0,16.8,0.1,990.8,42,25,4.5,8.7,4.5
53698,石家庄,2016-06-02,24.8,30.3,19.2,0.0,997.7,42,22,1.2,4.0,9.7
53798,邢台,2016-06-02,23.9,28.8,17.8,0.0,988.5,44,24,1.6,4.8,5.0
53698,石家庄,2016-06-03,23.7,26.6,21.5,0.0,994.0,50,28,1.7,2.9,0.0
53798,邢台,2016-06-03,23.1,27.1,20.5,0.0,984.8,53,29,3.1,5.7,0.0
53698,石家庄,2016-06-04,23.1,27.0,19.9,0.0,994.1,62,48,1.6,4.1,0.0
53798,邢台,2016-06-04,21.4,25.9,18.2,2.3,985.2,67,42,2.2,5.5,4.5
53698,石家庄,2016-06-05,21.9,24.8,20.5,0.4,997.6,72,54,1.6,3.8,0.0
53798,邢台,2016-06-05,19.9,22.0,18.5,15.7,988.4,83,67,1.7,5.5,0.0
53698,石家庄,2016-06-06,23.9,29.6,18.6,0.0,997.4,58,35,2.7,4.6,10.0
53798,邢台,2016-06-06,22.2,27.8,16.3,0.0,988.7,71,43,2.5,4.1,0.0
53698,石家庄,2016-06-07,22.0,26.0,20.7,0.0,998.9,78,53,2.0,3.8,0.0
53798,邢台,2016-06-07,20.9,24.4,19.2,0.8,989.2,84,66,3.6,7.1,0.0
53698,石家庄,2016-06-08,25.6,33.3,18.6,0.0,996.2,58,20,2.2,4.6,10.2
53798,邢台,2016-06-08,24.2,30.5,17.2,0.0,987.5,64,34,2.7,4.8,8.5
53698,石家庄,2016-06-09,28.1,34.3,20.9,0.0,992.7,44,31,3.1,6.5,11.2
53798,邢台,2016-06-09,26.7,32.9,19.0,0.0,984.4,52,31,5.1,10.0,10.5
53698,石家庄,2016-06-10,29.6,35.4,23.0,0.0,990.0,46,27,1.6,6.4,11.8
53798,邢台,2016-06-10,26.3,31.9,21.4,1.3,981.6,62,40,5.3,9.5,4.9
53698,石家庄,2016-06-11,27.5,31.5,21.6,0.0,996.0,29,18,2.5,5.4,8.1
53798,邢台,2016-06-11,25.8,30.2,21.2,0.0,987.1,44,27,4.5,11.3,6.8
53698,石家庄,2016-06-12,27.5,33.3,20.7,0.0,993.6,40,23,1.7,5.0,10.8
53798,邢台,2016-06-12,25.9,32.1,20.9,1.0,985.0,52,27,3.5,6.5,10.7
53698,石家庄,2016-06-13,26.0,31.1,23.2,0.0,988.6,58,40,2.2,6.6,7.7
53798,邢台,2016-06-13,25.4,32.5,21.0,0.2,979.1,64,34,2.3,9.1,7.9
53698,石家庄,2016-06-14,20.2,25.0,18.2,32.4,986.5,87,60,1.9,8.5,0.0
53798,邢台,2016-06-14,20.9,26.5,16.2,18.2,976.8,85,60,3.6,16.1,0.0
53698,石家庄,2016-06-15,24.7,33.1,18.0,2.4,991.3,57,21,1.5,4.8,10.5
53798,邢台,2016-06-15,24.3,30.9,17.7,0.0,982.4,53,22,4.4,8.8,10.2
53698,石家庄,2016-06-16,29.3,35.7,23.3,0.0,988.0,35,17,3.0,4.9,12.0
53798,邢台,2016-06-16,29.5,35.4,22.8,0.0,979.5,29,16,4.5,6.7,12.1
53698,石家庄,2016-06-17,31.3,36.7,26.1,0.0,984.8,30,18,3.3,7.5,11.3
53798,邢台,2016-06-17,30.6,36.9,24.7,0.0,975.9,31,15,4.6,7.9,7.8
53698,石家庄,2016-06-18,28.1,32.6,23.1,0.0,991.9,49,36,1.8,5.3,10.3
53798,邢台,2016-06-18,28.7,33.4,22.1,0.0,982.3,43,32,3.2,11.3,6.7
53698,石家庄,2016-06-19,26.3,31.6,23.3,1.0,993.5,68,44,1.4,7.3,0.0
53798,邢台,2016-06-19,26.8,33.1,21.3,9.0,984.4,63,41,3.7,11.9,3.7
53698,石家庄,2016-06-20,28.2,34.4,22.5,0.0,990.0,61,40,1.7,4.0,7.8
53798,邢台,2016-06-20,26.0,33.4,21.5,14.8,981.3,77,50,2.9,10.5,4.9
53698,石家庄,2016-06-21,30.2,36.3,24.5,0.0,989.5,54,32,1.7,4.9,10.0
53798,邢台,2016-06-21,27.9,32.1,23.0,0.0,980.8,71,55,2.2,7.9,3.6
53698,石家庄,2016-06-22,29.1,38.1,23.7,0.1,990.0,54,29,2.5,9.8,10.2
53798,邢台,2016-06-22,29.8,35.6,23.0,0.0,981.1,53,33,3.4,8.9,10.5
53698,石家庄,2016-06-23,23.9,27.8,21.2,5.1,992.8,70,39,2.6,5.3,2.5
53798,邢台,2016-06-23,23.7,31.3,20.8,4.5,983.2,68,46,3.3,10.6,2.9
53698,石家庄,2016-06-24,28.4,34.3,21.3,0.0,994.5,34,15,2.7,6.2,13.4
53798,邢台,2016-06-24,26.8,32.2,18.7,0.0,985.7,38,14,4.7,10.9,13.1
53698,石家庄,2016-06-25,29.7,35.1,23.2,0.0,996.8,27,16,2.4,4.5,12.8
53798,邢台,2016-06-25,29.2,34.1,21.6,0.0,988.0,26,15,4.5,8.9,11.9
53698,石家庄,2016-06-26,29.9,35.0,25.3,0.0,993.9,29,19,2.8,4.9,9.8
53798,邢台,2016-06-26,27.7,33.7,20.9,0.0,985.3,39,22,3.8,6.6,2.3
53698,石家庄,2016-06-27,27.7,34.3,23.3,0.0,989.3,48,25,1.8,6.2,8.7
53798,邢台,2016-06-27,27.6,33.1,21.1,0.0,980.7,52,30,5.1,10.5,6.9
53698,石家庄,2016-06-28,24.0,27.6,22.0,13.6,991.6,75,55,1.4,4.2,0.0
53798,邢台,2016-06-28,24.4,28.9,21.8,4.4,982.1,73,54,4.4,10.2,0.0
53698,石家庄,2016-06-29,26.2,31.6,21.3,0.5,992.2,74,51,2.0,5.4,0.0
53798,邢台,2016-06-29,24.4,30.8,20.6,1.1,983.2,84,56,2.3,5.4,2.5
53698,石家庄,2016-06-30,26.0,30.9,22.9,6.3,990.8,76,55,2.1,4.8,2.3
53798,邢台,2016-06-30,26.5,32.8,22.8,0.0,981.8,71,48,4.5,12.9,3.2
53698,石家庄,2016-07-01,25.2,29.5,21.9,0.0,992.2,66,43,2.0,6.7,2.0
53798,邢台,2016-07-01,25.3,30.3,20.5,0.2,982.6,68,46,3.4,8.5,7.3
53698,石家庄,2016-07-02,26.9,31.9,21.8,0.0,992.9,61,43,2.1,3.9,8.4
53798,邢台,2016-07-02,25.7,31.4,20.8,0.7,983.8,69,44,3.0,6.0,0.0
53698,石家庄,2016-07-03,27.3,30.4,25.0,0.0,993.2,67,54,2.2,5.2,0.0
53798,邢台,2016-07-03,25.3,31.0,22.7,2.9,983.9,72,54,3.6,7.1,0.0
53698,石家庄,2016-07-04,24.2,28.4,23.0,10.0,995.0,83,63,0.9,4.9,0.0
53798,邢台,2016-07-04,24.2,30.2,21.1,30.0,985.6,81,56,3.8,13.9,0.0
53698,石家庄,2016-07-05,26.7,30.6,22.9,0.0,997.9,72,50,1.5,3.8,0.0
53798,邢台,2016-07-05,24.4,28.3,21.2,0.0,988.8,82,65,2.7,5.7,0.0
53698,石家庄,2016-07-06,27.5,32.7,22.2,0.0,999.3,59,31,1.3,3.4,6.9
53798,邢台,2016-07-06,26.3,31.8,21.0,0.0,990.4,65,35,2.1,4.2,2.7
53698,石家庄,2016-07-07,27.7,32.3,23.0,0.0,998.2,58,44,1.7,4.1,0.0
53798,邢台,2016-07-07,26.0,30.6,21.2,0.0,989.2,69,46,2.4,4.5,0.0
53698,石家庄,2016-07-08,28.5,31.0,25.5,0.0,995.4,69,57,0.6,3.0,0.0
53798,邢台,2016-07-08,26.9,29.6,23.6,0.0,986.5,76,64,1.9,4.4,0.0
53698,石家庄,2016-07-09,26.7,29.8,24.3,2.5,993.6,82,56,1.4,3.1,0.0
53798,邢台,2016-07-09,25.1,27.7,23.6,10.7,984.6,91,73,2.1,4.0,0.0
53698,石家庄,2016-07-10,28.7,34.1,23.3,0.0,991.2,65,46,2.5,4.5,9.8
53798,邢台,2016-07-10,27.2,31.9,22.0,0.0,982.7,74,51,2.5,5.3,5.8
53698,石家庄,2016-07-11,29.7,34.9,24.9,0.0,988.2,66,50,2.1,5.2,2.2
53798,邢台,2016-07-11,28.4,32.4,23.5,0.0,979.8,73,56,2.9,5.7,6.5
53698,石家庄,2016-07-12,26.2,31.5,22.2,19.9,987.8,81,61,2.0,5.6,3.6
53798,邢台,2016-07-12,25.3,29.5,22.9,4.4,978.6,87,69,3.4,10.1,3.2
53698,石家庄,2016-07-13,27.7,31.9,21.9,0.0,992.6,68,48,1.8,2.9,9.3
53798,邢台,2016-07-13,26.0,30.7,20.8,0.0,983.5,76,54,2.9,6.2,5.3
53698,石家庄,2016-07-14,23.9,29.5,20.9,48.6,994.4,85,61,1.0,6.0,0.0
53798,邢台,2016-07-14,23.6,27.8,19.5,13.8,984.8,87,65,2.4,5.3,0.0
53698,石家庄,2016-07-15,21.2,23.7,18.8,7.0,992.2,84,67,1.1,2.3,0.0
53798,邢台,2016-07-15,20.5,23.0,18.4,15.7,982.9,90,75,2.1,5.7,0.0
53698,石家庄,2016-07-16,22.9,25.5,21.0,0.6,991.1,82,72,1.9,3.8,0.0
53798,邢台,2016-07-16,22.6,25.4,19.7,0.6,982.1,85,73,1.8,4.1,0.0
53698,石家庄,2016-07-17,24.5,28.4,21.6,0.0,994.5,81,62,1.7,3.2,0.0
53798,邢台,2016-07-17,24.1,27.4,21.5,0.8,985.2,85,67,2.7,7.1,0.0
53698,石家庄,2016-07-18,25.7,28.7,22.4,0.0,995.1,79,65,0.7,2.4,0.0
53798,邢台,2016-07-18,24.6,28.2,21.2,0.0,985.9,85,68,2.3,4.1,0.0
53698,石家庄,2016-07-19,24.1,26.5,22.8,90.5,991.9,95,78,3.1,7.3,0.0
53798,邢台,2016-07-19,23.2,25.7,21.8,110.1,982.0,97,82,3.8,7.3,0.0
53698,石家庄,2016-07-20,22.1,24.0,20.2,218.3,985.4,94,87,4.4,8.2,0.0
53798,邢台,2016-07-20,22.8,24.4,21.2,224.3,974.6,94,81,7.1,16.0,0.0
53698,石家庄,2016-07-21,24.6,27.7,22.0,5.6,988.0,90,74,0.6,2.7,0.0
53798,邢台,2016-07-21,24.7,28.4,22.2,0.0,978.9,89,73,2.1,4.0,0.0
53698,石家庄,2016-07-22,27.3,31.1,22.6,0.0,989.0,86,69,1.0,3.7,0.0
53798,邢台,2016-07-22,27.1,30.9,23.9,0.0,980.1,89,74,1.6,4.0,0.0
53698,石家庄,2016-07-23,30.1,34.2,26.9,0.3,988.7,80,57,1.9,5.3,9.4
53798,邢台,2016-07-23,29.2,33.3,26.3,0.0,980.1,84,61,3.1,4.8,0.0
53698,石家庄,2016-07-24,30.7,33.9,27.6,0.0,990.8,81,68,1.9,3.7,0.0
53798,邢台,2016-07-24,30.0,34.1,26.3,0.0,982.1,83,63,1.6,6.2,0.0
53698,石家庄,2016-07-25,29.0,33.4,24.7,32.3,990.0,85,70,1.5,7.0,5.8
53798,邢台,2016-07-25,29.7,35.1,26.4,0.0,980.7,83,56,3.2,6.0,2.1
53698,石家庄,2016-07-26,30.2,34.1,26.6,0.0,991.9,60,38,1.8,3.9,11.3
53798,邢台,2016-07-26,29.9,32.9,25.3,0.0,982.8,63,48,2.9,5.8,11.3
53698,石家庄,2016-07-27,29.8,33.5,27.0,0.0,989.8,73,61,2.0,4.6,5.2
53798,邢台,2016-07-27,28.0,31.4,26.4,0.0,981.5,77,64,3.0,6.8,3.0
53698,石家庄,2016-07-28,27.9,32.9,24.5,0.4,989.3,78,58,2.1,8.4,1.9
53798,邢台,2016-07-28,26.7,34.1,21.9,2.6,980.6,85,49,2.7,20.8,5.9
53698,石家庄,2016-07-29,28.7,33.1,24.5,0.0,992.0,71,54,1.4,3.4,5.9
53798,邢台,2016-07-29,28.0,32.9,22.3,0.2,982.7,73,59,2.2,6.9,8.0
53698,石家庄,2016-07-30,29.6,34.5,27.1,3.5,994.7,74,61,2.3,6.5,4.0
53798,邢台,2016-07-30,30.0,34.7,25.7,0.0,985.7,78,56,3.7,5.4,6.0
